time_s,err_mag,err_x,err_y,err_z
43.092,1.394426,-0.768312,-1.144504,0.210313
43.192,1.371617,-0.750339,-1.129517,0.206194
43.29,1.349435,-0.735505,-1.113266,0.201605
43.389,1.327652,-0.723699,-1.095638,0.196209
43.515,1.306125,-0.714645,-1.076555,0.190463
43.593,1.284807,-0.707966,-1.056179,0.184385
43.688,1.265708,-0.704011,-1.036607,0.178413
43.792,1.242478,-0.700913,-1.011403,0.171862
43.892,1.221753,-0.699926,-0.987531,0.16603
43.989,1.201075,-0.700346,-0.962602,0.159667
44.092,1.180313,-0.701923,-0.936492,0.15305
44.192,1.159865,-0.704286,-0.909824,0.146589
44.293,1.139546,-0.707491,-0.882328,0.139714
44.389,1.119018,-0.711183,-0.853753,0.132386
44.494,1.098671,-0.714754,-0.824916,0.125367
44.593,1.078436,-0.717814,-0.796038,0.118699
44.693,1.058173,-0.720665,-0.766637,0.112428
44.795,1.037943,-0.723144,-0.736864,0.10686
44.892,1.01798,-0.725402,-0.706906,0.101772
44.993,0.998451,-0.727585,-0.676796,0.097327
45.094,0.979486,-0.729685,-0.646664,0.093699
45.189,0.961287,-0.731791,-0.616732,0.090535
45.307,0.945617,-0.73375,-0.589955,0.088063
45.396,0.928692,-0.7355,-0.560532,0.085524
45.503,0.910916,-0.737236,-0.52859,0.082727
45.599,0.895543,-0.738644,-0.500109,0.07933
45.695,0.880532,-0.739223,-0.472505,0.074998
45.801,0.864333,-0.738498,-0.443742,0.069172
45.892,0.850893,-0.736384,-0.421603,0.06331
45.994,0.835523,-0.732161,-0.398583,0.056306
46.091,0.81996,-0.72652,-0.376983,0.048853
46.193,0.803536,-0.71877,-0.356768,0.041909
46.294,0.786655,-0.709494,-0.337886,0.035734
46.399,0.7671,-0.697093,-0.318755,0.029978
46.493,0.750504,-0.685339,-0.304751,0.026365
46.593,0.73131,-0.670644,-0.290698,0.023353
46.702,0.709303,-0.652604,-0.277062,0.02134
46.802,0.688568,-0.634588,-0.266433,0.0209
46.903,0.667069,-0.615249,-0.256908,0.021166
47.002,0.645052,-0.594798,-0.248584,0.022657
47.096,0.624905,-0.575794,-0.24159,0.024545
47.196,0.602151,-0.55406,-0.234219,0.027308
47.299,0.577035,-0.530017,-0.226036,0.030962
47.402,0.554376,-0.508117,-0.218917,0.035002
47.502,0.532019,-0.48606,-0.212603,0.039873
47.604,0.510018,-0.463901,-0.206994,0.04548
47.698,0.488323,-0.441693,-0.20198,0.050703
47.802,1.368963,0.580879,0.802884,-0.944466
47.901,1.378737,0.603001,0.808016,-0.940434
48.003,1.388402,0.623978,0.812543,-0.937062
48.103,1.396023,0.643084,0.815462,-0.932922
48.198,1.400328,0.658951,0.815614,-0.928158
48.302,1.400753,0.671489,0.812215,-0.922778
48.403,1.397106,0.680793,0.804667,-0.917026
48.503,1.389893,0.686698,0.793646,-0.911248
48.599,1.379466,0.690344,0.778856,-0.905393
48.712,1.367769,0.691733,0.76282,-0.900223
48.802,1.351099,0.6919,0.740182,-0.893797
48.902,1.334263,0.690952,0.717146,-0.888001
49.003,1.316122,0.688841,0.692354,-0.882225
49.1,1.297005,0.68583,0.665924,-0.876586
49.209,1.281259,0.682807,0.643983,-0.872172
49.308,1.257172,0.677608,0.609944,-0.86562
49.401,1.236509,0.672293,0.58115,-0.859791
49.502,1.215847,0.66634,0.552049,-0.854118
49.611,1.193264,0.658535,0.520097,-0.848357
49.705,1.175272,0.651378,0.494083,-0.844307
49.808,1.153222,0.641507,0.462663,-0.839246
49.911,1.132897,0.631569,0.434644,-0.834063
50.012,1.112304,0.620965,0.40692,-0.828274
50.108,1.091895,0.609833,0.379517,-0.822378
50.211,1.071555,0.598126,0.352442,-0.816247
50.311,1.05154,0.586165,0.325643,-0.810002
50.409,1.0321,0.573673,0.299245,-0.804104
50.508,1.013292,0.560816,0.273221,-0.798496
50.612,0.995158,0.547674,0.247775,-0.793095
50.712,0.978,0.533917,0.222475,-0.78862
50.812,0.961365,0.519988,0.197398,-0.784136
50.908,0.945572,0.505861,0.172299,-0.78008
51.011,0.930338,0.491429,0.147315,-0.776095
51.113,0.915391,0.4768,0.122788,-0.771703
51.209,0.900923,0.461788,0.098762,-0.767243
51.31,0.886886,0.446372,0.075506,-0.762638
